NO (ppm),C3H8 (ppm),NO2 (ppm),NH3 (ppm)
19.67644,49.28339,0,0
19.67624,49.2952,0,0
19.67859,49.30109,0,0
19.6833,49.3049540529,0,0
19.68485,49.31678934745,0,0
19.69426,49.34034468616,0,0
19.69818,49.35016552488,0,0
19.70602,49.36982690834,0,0
19.70602,49.36982690834,0,0
19.70916,49.37769,0,0
19.71388,49.38949898608,0,0
19.74616,49.46239313792,0,0
19.7485,49.4762527745,0,0
19.74927,49.4861408244,0,0
19.77534,49.54349548278,0,0
19.78009,49.55537595844,0,0
19.79354,49.58908,0,0
19.79513,49.59305,0,0
19.7975,49.59901,0,0
19.80149,49.60098,0,0
19.81336,49.63874,0,0
19.82368,49.66460250656,0,0
19.82527,49.66858596059,0,0
19.64615,59.54012,0,0
19.65809,59.55347,0,0
19.6563,59.5708741875,0,0
19.65787,59.57561261088,0,0
19.65865,59.5779764976,0,0
19.65865,59.5779764976,0,0
19.6643,59.58817,0,0
19.66333,59.59219914458,0,0
19.6735,59.62299,0,0
19.68701,59.64902192767,0,0
19.68779,59.6514,0,0
19.67878,59.65389947396,0,0
19.68936,59.65615,0,0
19.68446,59.65621,0,0
19.68287,59.6593694561,0,0
19.68916,59.670460525,0,0
19.69368,59.69112,0,0
19.7019,59.69415,0,0
19.697,59.694200928,0,0
19.7182,59.75845,0,0
19.72704,59.77031,0,0
19.73297,59.81021,0,0
19.74576,59.83402,0,0
19.75697,59.86099142299,0,0
19.76547,59.90171,0,0
19.76466,59.90725763514,0,0
19.79513,59.99159606112,0,0
19.79711,59.99759669664,0,0
19.79711,59.9976,0,0
19.80545,60.01488,0,0
19.81336,60.04686415,0,0
19.84438,60.1328371636,0,0
19.63621,69.83457069578,0,0
19.6569,69.88115,0,0
19.64649,69.88541,0,0
19.66374,69.91501,0,0
19.66685,69.93400092105,0,0
19.66763,69.93679421642,0,0
19.67235,69.94559,0,0
19.67644,69.9506296398,0,0
19.68349,69.97565334007,0,0
19.68427,69.97845,0,0
19.68801,70.00127081928,0,0
19.68798,70.00916,0,0
19.69034,70.01751009688,0,0
19.69818,70.04538860376,0,0
19.72645,70.14594,0,0
19.72883,70.1464469299,0,0
19.72862,70.17120937426,0,0
19.74616,70.20803,0,0
19.74693,70.21874,0,0
19.74771,70.22155,0,0
19.76863,70.29590401316,0,0
19.78266,70.3202345424,0,0
19.78802,70.35687896258,0,0
19.78998,70.37183,0,0
19.79552,70.39155,0,0
19.79909,70.40423750097,0,0
19.81654,70.46627,0,0
19.81931,70.47615,0,0
19.82847,70.50068028216,0,0
19.83619,70.51051,0,0
19.83481,70.53125542773,0,0
19.86348,70.63321,0,0
19.62706,79.30966,0,0
19.62706,79.30966,0,0
19.64734,79.3837,0,0
19.64733,79.39155977856,0,0
19.64733,79.39156,0,0
19.65201,79.41048,0,0
19.6692,79.4799327744,0,0
19.67076,79.48625614308,0,0
19.66978,79.50214,0,0
19.68742,79.5257580964,0,0
19.68093,79.52737,0,0
19.68487,79.53532,0,0
19.68819,79.53678310218,0,0
19.68722,79.54481461738,0,0
19.6872,79.55269,0,0
19.69896,79.6002,0,0
19.69896,79.60020763368,0,0
19.7021,79.61288,0,0
19.70681,79.63192817273,0,0
19.72667,79.68426587806,0,0
19.72174,79.69224,0,0
19.7239,79.7209268716,0,0
19.75599,79.83067609566,0,0
19.75836,79.84024,0,0
19.75876,79.84184,0,0
19.75876,79.84184944708,0,0
19.78268,79.95848667924,0,0
19.79689,79.97591,0,0
19.82567,80.11220175744,0,0
19.83799,80.16201,0,0
19.84771,80.18121550762,0,0
19.87204,80.27147607272,0,0
39.7472,39.6493026464,0,0
39.75978,39.66978,0,0
39.77096,39.67602671848,0,0
39.77872,39.68869,0,0
39.78188,39.69184,0,0
39.78978,39.69972,0,0
39.79453,39.70443518408,0,0
39.823,39.73286,0,0
39.8325,39.74234,0,0
39.84692,39.74387586488,0,0
39.84518,39.75499,0,0
39.85469,39.76448,0,0
39.85469,39.76448,0,0
39.87372,39.78348577164,0,0
39.88325,39.792954322,0,0
39.89437,39.80408904069,0,0
39.91833,39.82304494629,0,0
39.93253,39.84215,0,0
39.96918,39.87872974566,0,0
39.97077,39.8803,0,0
39.98024,39.89464230616,0,0
40.04107,39.95045705859,0,0
40.05231,39.95366116047,0,0
40.06103,39.96729,0,0
40.07621,39.9904469106,0,0
40.07467,39.99195,0,0
40.09074,40.00001465538,0,0
40.11246,40.01366301102,0,0
40.16146,40.07057461602,0,0
40.17274,40.08181,0,0
40.18483,40.09387,0,0
40.22121,40.12521,0,0
39.76373,59.51059713665,0,0
39.77649,59.52233,0,0
39.77951,59.53421356355,0,0
39.78425,59.54130747125,0,0
39.79066,59.55149,0,0
39.80335,59.562529007,0,0
39.80972,59.56413906812,0,0
39.80164,59.56733,0,0
39.80955,59.57917157775,0,0
39.82225,59.59022,0,0
39.82221,59.59811859705,0,0
39.83025,59.602782705,0,0
39.82854,59.6075921067,0,0
39.83329,59.6147,0,0
39.84134,59.61938,0,0
39.84451,59.62412,0,0
39.84121,59.62655409205,0,0
39.8476,59.62815,0,0
39.84438,59.6312983299,0,0
39.85085,59.63361,0,0
39.89202,59.69463,0,0
39.93253,59.76322,0,0
39.95722,59.80017,0,0
40.01068,59.88018,0,0
40.02362,59.88416,0,0
40.04187,59.92685,0,0
40.06189,59.95682488345,0,0
40.06669,59.96400858745,0,0
40.0732,59.966337944,0,0
40.11077,60.03798,0,0
40.15744,60.0998254912,0,0
40.16468,60.1106609114,0,0
39.75662,79.33327,0,0
39.78346,79.38682027658,0,0
39.78658,79.40100346834,0,0
39.79136,79.40258451328,0,0
39.80955,79.43888216715,0,0
39.81188,79.45149399524,0,0
39.823,79.465721279,0,0
39.82854,79.47677619942,0,0
39.83896,79.48776,0,0
39.85152,79.52263,0,0
39.86988,79.54946106276,0,0
39.87531,79.57011,0,0
39.8825,79.5764754225,0,0
39.88801,79.59545,0,0
39.89357,79.60654180861,0,0
39.89186,79.61297,0,0
39.9636,79.7462847828,0,0
39.96754,79.76213,0,0
39.97396,79.76695788308,0,0
39.99152,79.80199838896,0,0
39.99311,79.80518,0,0
40.0019,79.8227113987,0,0
40.01548,79.84981,0,0
40.07707,79.98071,0,0
40.09797,80.01441,0,0
40.11322,80.04484745306,0,0
40.11483,80.04805,0,0
40.13491,80.08814,0,0
40.1502,80.1186400446,0,0
40.20337,80.22474,0,0
40.20579,80.22957,0,0
40.20817,80.24235,0,0
39.77148,99.2159,0,0
39.79453,99.26112775473,0,0
39.79531,99.26311313602,0,0
39.79769,99.26901,0,0
39.81588,99.31438,0,0
39.823,99.332141643,0,0
39.8325,99.35585,0,0
39.84126,99.36974,0,0
39.8363,99.3855532187,0,0
39.8403,99.38757,0,0
39.85152,99.40328024832,0,0
39.8491,99.4052137631,0,0
39.90633,99.53203,0,0
39.91825,99.56178,0,0
39.9198,99.57361,0,0
39.92776,99.59344880616,0,0
39.96508,99.69886,0,0
39.98513,99.73654914933,0,0
40.00909,99.79631,0,0
40.01548,99.81225239868,0,0
40.02267,99.8302,0,0
40.03227,99.85413238407,0,0
40.03627,99.86410974807,0,0
40.07711,99.96601871162,0,0
40.08112,99.97599,0,0
40.09957,100.022,0,0
40.10194,100.0358934076,0,0
40.11893,100.058,0,0
40.12447,100.08411062427,0,0
40.15583,100.1623,0,0
40.17443,100.19639435062,0,0
40.18483,100.23470923186,0,0
39.78113,119.0653,0,0
39.77543,119.07089196397,0,0
39.78175,119.08981138325,0,0
39.81355,119.16231347195,0,0
39.81113,119.16311223843,0,0
39.81113,119.16311223843,0,0
39.81509,119.17488572381,0,0
39.81588,119.1773,0,0
39.81496,119.1892,0,0
39.83884,119.246,0,0
39.84518,119.2649912278,0,0
39.85072,119.28161346192,0,0
39.85394,119.28320110546,0,0
39.90322,119.424,0,0
39.90311,119.4384,0,0
39.90867,119.45499022203,0,0
39.93742,119.5263080728,0,0
39.94607,119.5669,0,0
39.95005,119.5788891605,0,0
39.95802,119.6027,0,0
39.97237,119.6457,0,0
39.97237,119.6457,0,0
40.00589,119.746,0,0
40.01228,119.76511660652,0,0
40.04187,119.85368566083,0,0
40.10118,120.0312,0,0
40.11326,120.0593883126,0,0
40.11161,120.0625,0,0
40.12206,120.0937,0,0
40.14219,120.146,0,0
40.16151,120.2038,0,0
40.22274,120.3951075954,0,0
39.75189,138.81670052742,0,0
39.79216,138.9573,0,0
39.80085,138.98771246715,0,0
39.80722,139.00199556638,0,0
39.8056,139.0041804256,0,0
39.8168,139.0262102696,0,0
39.8143,139.0346013011,0,0
39.81984,139.05398722752,0,0
39.82709,139.0621,0,0
39.83729,139.107,0,0
39.83158,139.1122,0,0
39.88881,139.2948,0,0
39.92696,139.42809854984,0,0
39.96838,139.57270049364,0,0
39.99475,139.6568,0,0
40.02028,139.7539,0,0
40.02511,139.7628,0,0
40.02591,139.7656,0,0
40.02587,139.77350008373,0,0
40.04907,139.85451631653,0,0
40.06509,139.91041935702,0,0
40.08683,139.9691,0,0
40.09476,140.01398921652,0,0
40.10363,140.037,0,0
40.12849,140.1318,0,0
40.13322,140.16559191576,0,0
40.14537,140.1908,0,0
40.14537,140.19080352423,0,0
40.14939,140.2048,0,0
40.16388,140.2554,0,0
40.17753,140.3111,0,0
40.20099,140.37699276021,0,0
39.76297,158.68391347562,0,0
39.77083,158.7232,0,0
39.77872,158.7547,0,0
39.78267,158.77048770582,0,0
39.78425,158.7768,0,0
39.78824,158.78479941528,0,0
39.78175,158.7863886565,0,0
39.79304,158.8002,0,0
39.79769,158.8304,0,0
39.79848,158.8336,0,0
39.8175,158.9016,0,0
39.81746,158.9092928997,0,0
39.82225,158.9204848985,0,0
39.84201,159.00731044146,0,0
39.84601,159.01530502346,0,0
39.88396,159.18641662644,0,0
39.89675,159.22581472225,0,0
39.9206,159.3209988082,0,0
39.93568,159.3891,0,0
39.96758,159.50849349826,0,0
40.06673,159.89618254731,0,0
40.08758,159.9794,0,0
40.0948,160.0082,0,0
40.13009,160.15698203505,0,0
40.13411,160.1731,0,0
40.13652,160.1827,0,0
40.13894,160.1923018983,0,0
40.14457,160.2148,0,0
40.17507,160.3563,0,0
40.18245,160.358,0,0
40.19535,160.40939203575,0,0
40.21305,160.4881,0,0
59.41559,59.52117150343,0,0
59.4403,59.54288,0,0
59.43316,59.54364624444,0,0
59.4462,59.5488041412,0,0
59.44142,59.55194,0,0
59.43775,59.5531781105,0,0
59.45795,59.56851,0,0
59.46268,59.57324,0,0
59.46504,59.57561,0,0
59.46026,59.57876,0,0
59.47568,59.58624528912,0,0
59.48395,59.59455,0,0
59.48382,59.59933757844,0,0
59.50524,59.61588,0,0
59.52529,59.63295,0,0
59.53365,59.64434,0,0
59.53838,59.64909,0,0
59.54181,59.65746,0,0
59.57275,59.68349574225,0,0
59.57394,59.68468795446,0,0
59.61915,59.72507,0,0
59.64517,59.75605037103,0,0
59.66425,59.7672304955,0,0
59.65593,59.7698728263,0,0
59.71187,59.81493268762,0,0
59.77621,59.88733397439,0,0
59.92108,60.02449,0,0
59.92342,60.03481763778,0,0
59.92702,60.03842433018,0,0
59.94628,60.04974727928,0,0
59.96424,60.07573,0,0
60.01345,60.13,0,0
59.43316,89.71245315888,0,0
59.43546,89.72387,0,0
59.44142,89.72493,0,0
59.45087,89.73918583716,0,0
59.45323,89.74274818164,0,0
59.47213,89.77129,0,0
59.48507,89.79877,0,0
59.49696,89.80875721728,0,0
59.50879,89.82661422372,0,0
59.5372,89.8694982096,0,0
59.54312,89.87844,0,0
59.54786,89.8856,0,0
59.57986,89.93391,0,0
59.59428,89.9402833188,0,0
59.62141,89.99661050988,0,0
59.64279,90.02888293572,0,0
59.65819,90.0601,0,0
59.68816,90.08196,0,0
59.68204,90.08812955472,0,0
59.7273,90.15646,0,0
59.74638,90.18524872584,0,0
59.74876,90.18884125968,0,0
59.80487,90.27353750916,0,0
59.81438,90.29588,0,0
59.83836,90.32409,0,0
59.82862,90.32488298674,0,0
59.89224,90.40543,0,0
59.88975,90.40914737175,0,0
59.94983,90.49235,0,0
59.98827,90.55039,0,0
60.0015,90.57036,0,0
60.016,90.58424936,0,0
59.40249,119.0259,0,0
59.42851,119.07607348786,0,0
59.4308,119.0826,0,0
59.44969,119.12047339711,0,0
59.45323,119.1275,0,0
59.46281,119.13689136393,0,0
59.46032,119.1417,0,0
59.48513,119.1915,0,0
59.50038,119.2319,0,0
59.52654,119.2745187288,0,0
59.53009,119.28157240471,0,0
59.55509,119.3218,0,0
59.55017,119.3298,0,0
59.56564,119.35280461516,0,0
59.57512,119.37179987128,0,0
59.5858,119.3932,0,0
59.6049,119.4215762097,0,0
59.60004,119.42167294872,0,0
59.62972,119.48120292868,0,0
59.66907,119.5501,0,0
59.66884,119.5695,0,0
59.69156,119.60511291164,0,0
59.72719,119.68642013315,0,0
59.74041,119.703,0,0
59.83716,119.89679456088,0,0
59.91136,120.0535,0,0
59.92462,120.0721,0,0
59.93791,120.0888,0,0
59.94028,120.09550584408,0,0
59.93902,120.10089327636,0,0
59.95829,120.1315,0,0
60.04363,120.3106223036,0,0
59.41664,178.5814,0,0
59.42254,178.59907892812,0,0
59.43539,178.6525,0,0
59.44614,178.67,0,0
59.45559,178.69841328102,0,0
59.48868,178.79792734572,0,0
59.49465,178.8079,0,0
59.49689,178.82938579477,0,0
59.50406,178.84409364668,0,0
59.50997,178.86191612263,0,0
59.51831,178.87900719795,0,0
59.5324,178.9372,0,0
59.53957,178.95082172146,0,0
59.54774,178.9902,0,0
59.57163,179.04027024306,0,0
59.58224,179.0791,0,0
59.61066,179.17247608992,0,0
59.61547,179.179,0,0
59.63923,179.2504,0,0
59.65112,179.28609394736,0,0
59.66544,179.3212,0,0
59.69633,179.42197612874,0,0
59.72491,179.5079,0,0
59.79884,179.7381,0,0
59.83357,179.83452148703,0,0
59.86838,179.9242,0,0
59.90783,180.05759596791,0,0
59.90294,180.0578,0,0
59.92582,180.11172622396,0,0
59.92822,180.11887968294,0,0
59.94022,180.155,0,0
60.01347,180.3832,0,0
59.40485,208.7002873521,0,0
59.41074,208.721,0,0
59.41192,208.7252,0,0
59.44136,208.8365,0,0
59.46032,208.89522323984,0,0
59.4674,208.9200966038,0,0
59.4804,208.9658275152,0,0
59.48395,208.9781803647,0,0
59.5218,209.1112139766,0,0
59.53009,209.14039782692,0,0
59.54555,209.1867,0,0
59.54181,209.19877997337,0,0
59.54892,209.22382034376,0,0
59.57394,209.29439154678,0,0
59.58461,209.3319,0,0
59.58704,209.3325,0,0
59.61084,209.40668139264,0,0
59.60597,209.4069,0,0
59.61784,209.44862045608,0,0
59.66657,209.61981805859,0,0
59.68442,209.6825,0,0
59.69644,209.7074,0,0
59.8145,210.1315,0,0
59.86233,210.2982,0,0
59.86708,210.3242,0,0
59.91022,210.47580607114,0,0
59.93902,210.577,0,0
59.94382,210.5938,0,0
59.97505,210.7036259594,0,0
59.98707,210.7458,0,0
59.98948,210.7542,0,0
59.98948,210.75420128328,0,0
59.42962,238.1605,0,0
59.44614,238.22672038932,0,0
59.45559,238.26459067842,0,0
59.46491,238.32162288579,0,0
59.47568,238.3451,0,0
59.48388,238.3896794238,0,0
59.48744,238.4000799208,0,0
59.53483,238.5821,0,0
59.54549,238.6248,0,0
59.55136,238.6563,0,0
59.55734,238.67228793758,0,0
59.55734,238.67228793758,0,0
59.56077,238.70580762213,0,0
59.58224,238.77207311888,0,0
59.58461,238.78157074457,0,0
59.5858,238.7864,0,0
59.65349,239.05760300513,0,0
59.66057,239.09778845195,0,0
59.68204,239.1721,0,0
59.73445,239.3821048391,0,0
59.78457,239.58289784709,0,0
59.79428,239.59412530872,0,0
59.79424,239.6057,0,0
59.79173,239.6116,0,0
59.84673,239.832,0,0
59.8754,239.9549,0,0
59.87297,239.957,0,0
59.89703,240.0336,0,0
59.96424,240.3029,0,0
59.97145,240.3318,0,0
60.00511,240.46669800307,0,0
60.06292,240.6984,0,0
79.56535,79.3852140476,0,0
79.56535,79.3852140476,0,0
79.58115,79.40102,0,0
79.59378,79.41055511844,0,0
79.59212,79.41685815176,0,0
79.6097,79.4246,0,0
79.62385,79.4435816036,0,0
79.68718,79.50684791166,0,0
79.69185,79.51638,0,0
79.69185,79.51638,0,0
79.70937,79.52895,0,0
79.71897,79.53362,0,0
79.7411,79.56061,0,0
79.75221,79.57165099656,0,0
79.83483,79.65413,0,0
79.90496,79.71613,0,0
79.93844,79.74954546628,0,0
79.96396,79.77499,0,0
79.96875,79.77978384375,0,0
80.03416,79.85296266176,0,0
80.04375,79.86253095,0,0
80.06454,79.88327388144,0,0
80.07422,79.88498,0,0
80.1093,79.9328993214,0,0
80.12531,79.94889,0,0
80.18157,79.99210095009,0,0
80.19125,79.9968,0,0
80.27634,80.08664700858,0,0
80.31496,80.12517574952,0,0
80.31657,80.12676,0,0
80.33259,80.15076,0,0
80.33415,80.15726,0,0
79.54638,119.04887366886,0,0
79.55903,119.0684,0,0
79.55412,119.07636815364,0,0
79.57159,119.09519661095,0,0
79.58738,119.11819288386,0,0
79.61594,119.1536,0,0
79.64908,119.21053908876,0,0
79.65541,119.22,0,0
79.66659,119.22941692695,0,0
79.66975,119.234066529,0,0
79.67759,119.2532,0,0
79.68877,119.2626,0,0
79.69669,119.2745,0,0
79.71564,119.3107969662,0,0
79.71873,119.32267618908,0,0
79.73,119.3243,0,0
79.80145,119.4311692758,0,0
79.82681,119.4765,0,0
79.84119,119.4907,0,0
79.95424,119.66727114528,0,0
80.02776,119.7699,0,0
80.03096,119.7747,0,0
80.04214,119.7915,0,0
80.05014,119.8034,0,0
80.13819,119.93521584495,0,0
80.14461,119.94482404905,0,0
80.19588,120.02893300836,0,0
80.25375,120.1082,0,0
80.25697,120.113,0,0
80.2618,120.120211189,0,0
80.33098,120.2237,0,0
80.35201,120.24718472505,0,0
79.55589,198.43522220043,0,0
79.55262,198.4436128269,0,0
79.56061,198.45129150801,0,0
79.59072,198.5142,0,0
79.6017,198.5538,0,0
79.60645,198.56563209945,0,0
79.61277,198.5814,0,0
79.62226,198.60506763066,0,0
79.69828,198.79468743348,0,0
79.71096,198.82631567736,0,0
79.71413,198.8342,0,0
79.74744,198.91730923704,0,0
79.76968,198.9728,0,0
79.77436,198.9967,0,0
79.86507,199.2107,0,0
79.88265,199.2423,0,0
79.9017,199.3064009715,0,0
79.90647,199.31398428627,0,0
79.91285,199.32989818185,0,0
79.92879,199.36973790618,0,0
79.93835,199.3935,0,0
79.9575,199.4413,0,0
80.0022,199.5527675502,0,0
80.01651,199.6008,0,0
80.02943,199.60836392341,0,0
80.0293,199.6326887035,0,0
80.11416,199.8321,0,0
80.12211,199.86420278445,0,0
80.22157,200.1123,0,0
80.28604,200.2404,0,0
80.28431,200.2565,0,0
80.29074,200.2725,0,0
79.53218,238.0565,0,0
79.56693,238.1605,0,0
79.56525,238.1702,0,0
79.5779,238.208,0,0
79.59854,238.25506631486,0,0
79.60487,238.27401332783,0,0
79.69986,238.5584179506,0,0
79.71572,238.6059,0,0
79.71572,238.6059,0,0
79.72198,238.6326,0,0
79.72841,238.64379436769,0,0
79.80463,238.872,0,0
79.82362,238.93676015858,0,0
79.83006,238.9481,0,0
79.8365,238.959426515,0,0
79.88736,239.11956493824,0,0
79.91285,239.1959,0,0
79.92879,239.24357358711,0,0
79.95278,239.3006693595,0,0
79.95431,239.31996028079,0,0
80.04687,239.605,0,0
80.05006,239.61456504854,0,0
80.06452,239.6431,0,0
80.06614,239.6547,0,0
80.10135,239.7601,0,0
80.1702,239.9809956588,0,0
80.1782,239.998207842,0,0
80.28439,240.3,0,0
80.28745,240.3250663846,0,0
80.29066,240.3348354846,0,0
80.30039,240.3559,0,0
80.30518,240.3851242861,0,0
79.57957,277.89798606689,0,0
79.59854,277.9643,0,0
79.6017,277.9753,0,0
79.63017,278.07476479326,0,0
79.65859,278.18189585043,0,0
79.66817,278.2075,0,0
79.6665,278.2187602845,0,0
79.70621,278.3403,0,0
79.70454,278.35160711022,0,0
79.71255,278.3624,0,0
79.71572,278.37351206616,0,0
79.71564,278.3812,0,0
79.75063,278.49542050914,0,0
79.77285,278.5730144823,0,0
79.77921,278.59522409838,0,0
79.80296,278.69531858728,0,0
79.81734,278.7284,0,0
79.83324,278.78390107272,0,0
79.90639,279.04733721742,0,0
79.9256,279.1064,0,0
80.0022,279.3739,0,0
80.05334,279.5525,0,0
80.08854,279.6754,0,0
80.0868,279.6945797124,0,0
80.1237,279.8062,0,0
80.13979,279.8544,0,0
80.14621,279.8768,0,0
80.14621,279.87681672438,0,0
80.30039,280.41522531042,0,0
80.32929,280.52409896433,0,0
80.3454,280.5804,0,0
80.41634,280.8282,0,0
79.56693,317.5473,0,0
79.58597,317.6154,0,0
79.6285,317.8127,0,0
79.6285,317.8127118005,0,0
79.64284,317.85027372664,0,0
79.64275,317.8579,0,0
79.646,317.862885116,0,0
79.646,317.8629,0,0
79.65717,317.88778866183,0,0
79.6555,317.900799103,0,0
79.65543,317.90840562435,0,0
79.6665,317.9643,0,0
79.70621,318.1031,0,0
79.71088,318.14142656896,0,0
79.73158,318.2044,0,0
79.73476,318.21712148296,0,0
79.74427,318.25507537942,0,0
79.78238,318.4072,0,0
79.8078,318.5086201788,0,0
79.81742,318.53911115474,0,0
79.82219,318.546413633,0,0
79.84279,318.64826337934,0,0
79.85878,318.70409272788,0,0
79.8587,318.7118,0,0
79.89692,318.86429328632,0,0
79.89692,318.8643,0,0
79.90647,318.9024,0,0
79.93517,319.0169,0,0
80.13825,319.8077,0,0
80.17828,319.9872,0,0
80.39227,320.821431889,0,0
80.44225,321.0407,0,0
99.20126,99.22171,0,0
99.23476,99.25521,0,0
99.24658,99.26704,0,0
99.2662,99.2945901332,0,0
99.28218,99.2947,0,0
99.27814,99.29859129684,0,0
99.30971,99.33016780026,0,0
99.32155,99.3420102393,0,0
99.32352,99.344,0,0
99.33229,99.34788516953,0,0
99.36192,99.37751982144,0,0
99.37093,99.39142,0,0
99.43432,99.44686,0,0
99.45609,99.46864,0,0
99.46082,99.47639,0,0
99.47381,99.49430160486,0,0
99.48174,99.50224,0,0
99.4956,99.5160960936,0,0
99.54007,99.55566,0,0
99.6274,99.6430415018,0,0
99.63249,99.65301429294,0,0
99.65237,99.67291,0,0
99.67622,99.69675330132,0,0
99.73117,99.74869,0,0
99.74786,99.76842,0,0
99.95349,99.96609,0,0
100.0163,100.0319025428,0,0
100.0434,100.0641089838,0,0
100.0775,100.098115965,0,0
100.0914,100.1201262318,0,0
100.0947,100.1203,0,0
100.2522,100.2728519532,0,0
99.16179,149.1780052581,0,0
99.18354,149.2027910574,0,0
99.18651,149.22263276715,0,0
99.20333,149.2246250859,0,0
99.22303,149.2542584169,0,0
99.21899,149.2561,0,0
99.24461,149.2947,0,0
99.26135,149.3045,0,0
99.25249,149.3065132319,0,0
99.26038,149.3184,0,0
99.27814,149.3450987834,0,0
99.27814,149.3451,0,0
99.29787,149.3747788197,0,0
99.31245,149.3973,0,0
99.35426,149.467,0,0
99.40257,149.5323,0,0
99.43422,149.5798914882,0,0
99.44411,149.5948,0,0
99.49758,149.6752,0,0
99.49957,149.6782,0,0
99.4987,149.6842523008,0,0
99.51948,149.7001874004,0,0
99.51817,149.70667590355,0,0
99.52543,149.7091,0,0
99.86349,150.2256466419,0,0
99.86749,150.2317,0,0
100.0354,150.4843,0,0
100.0707,150.5446598781,0,0
100.139,150.639498256,0,0
100.1356,150.643,0,0
100.1796,150.7173029916,0,0
100.2481,150.8122,0,0
99.19328,198.43536309376,0,0
99.22096,198.48279903552,0,0
99.23279,198.50646390948,0,0
99.22797,198.5067,0,0
99.24943,198.5299,0,0
99.25644,198.55377365328,0,0
99.27222,198.5854,0,0
99.2674,198.5856,0,0
99.28011,198.6012,0,0
99.31168,198.66427641216,0,0
99.31948,198.68792450364,0,0
99.35908,198.7591,0,0
99.35898,198.7669,0,0
99.45005,198.9411,0,0
99.45883,198.94879061379,0,0
99.46279,198.9567,0,0
99.48579,199.00460928228,0,0
99.53722,199.1155,0,0
99.62852,199.29808695024,0,0
99.67622,199.39350660264,0,0
99.71989,199.48894190577,0,0
99.72785,199.5047661022,0,0
99.73107,199.5131,0,0
99.74302,199.53700868322,0,0
99.79083,199.6327,0,0
99.81969,199.6726,0,0
99.83566,199.7045,0,0
99.9875,200.00819585,0,0
100.0074,200.056,0,0
100.0996,200.2404,0,0
100.1285,200.288440349,0,0
100.1236,200.2885510468,0,0
99.21593,248.4756,0,0
99.21111,248.4758,0,0
99.25053,248.57463964401,0,0
99.29874,248.68297006608,0,0
99.33648,248.8021,0,0
99.39664,248.9405,0,0
99.42432,249.00980022912,0,0
99.46787,249.1189,0,0
99.48371,249.15864291807,0,0
99.53127,249.27765821532,0,0
99.54317,249.3075,0,0
99.56301,249.35715155316,0,0
99.60658,249.4742,0,0
99.6274,249.5060635408,0,0
99.6273,249.5138,0,0
99.63836,249.55383790256,0,0
99.65446,249.57821718456,0,0
99.67423,249.6357,0,0
99.67423,249.63570382268,0,0
99.70123,249.7156887072,0,0
99.84952,250.07472043232,0,0
99.89733,250.2025,0,0
99.92141,250.2548,0,0
99.98149,250.3973,0,0
100.0144,250.4671620784,0,0
100.0094,250.4752,0,0
100.0904,250.6656,0,0
100.0855,250.6658362035,0,0
100.1024,250.6957,0,0
100.1176,250.7462311992,0,0
100.1578,250.8467,0,0
100.202,250.95741203,0,0
99.2387,297.7775,0,0
99.25053,297.813,0,0
99.2663,297.8603458397,0,0
99.26139,297.86824439733,0,0
99.27025,297.8720990145,0,0
99.27496,297.8795,0,0
99.28997,297.93127120146,0,0
99.28997,297.9313,0,0
99.30653,297.9742085915,0,0
99.31365,298.0024,0,0
99.32155,298.0261,0,0
99.32945,298.04983492955,0,0
99.32935,298.0573818863,0,0
99.33735,298.0735,0,0
99.34525,298.0972,0,0
99.34438,298.10933713946,0,0
99.3571,298.1328020449,0,0
99.36799,298.1881,0,0
99.41332,298.2867,0,0
99.4085,298.2870338615,0,0
99.45522,298.434,0,0
99.47173,298.4847,0,0
99.49947,298.56786063006,0,0
99.57095,298.7744,0,0
99.61462,298.90552144978,0,0
99.69327,299.1562,0,0
99.70123,299.18006114218,0,0
99.85751,299.63434179869,0,0
99.88231,299.69377480339,0,0
100.0213,300.1338,0,0
100.0926,300.3626,0,0
100.1296,300.4585903312,0,0
99.18858,347.6456,0,0
99.19733,347.6591,0,0
99.23595,347.8037453352,0,0
99.25259,347.84479552278,0,0
99.25163,347.86664098048,0,0
99.28722,347.98353653874,0,0
99.34415,348.15644153835,0,0
99.35117,348.19833057591,0,0
99.39465,348.35071593195,0,0
99.40343,348.3642,0,0
99.41357,348.43422383872,0,0
99.42235,348.4477,0,0
99.44127,348.5313,0,0
99.45807,348.5649,0,0
99.50154,348.7253,0,0
99.53326,348.83640605372,0,0
99.6413,349.1978,0,0
99.65644,349.2602,0,0
99.71611,349.4693,0,0
99.96548,350.3433,0,0
99.98549,350.41344763007,0,0
100.0375,350.5958,0,0
100.0484,350.6165,0,0
100.0556,350.659,0,0
100.0555,350.6666120155,0,0
100.0623,350.673333465,0,0
100.0675,350.7088,0,0
100.0816,350.7502788688,0,0
100.0956,350.8071,0,0
100.1538,351.0034142472,0,0
100.2081,351.1935160002,0,0
100.2624,351.3838180608,0,0
99.23071,397.0126,0,0
99.22215,397.0338612276,0,0
99.28545,397.21954050735,0,0
99.30251,397.2363,0,0
99.30171,397.29670804755,0,0
99.35088,397.5093,0,0
99.34801,397.5694,0,0
99.4203,397.7191785546,0,0
99.43488,397.8177,0,0
99.48272,397.93326758528,0,0
99.48748,398.0479,0,0
99.50283,398.14913141955,0,0
99.53263,398.1531,0,0
99.51066,398.1884,0,0
99.5282,398.282495581,0,0
99.6163,398.4119,0,0
